Date,Adj Close
3/17/2004,12975.71973
3/18/2004,12816.19043
3/19/2004,12790.58008
3/22/2004,12550.91016
3/23/2004,12588.36035
3/24/2004,12678.12988
3/25/2004,12520.20996
3/26/2004,12483.24023
3/29/2004,12427.33984
3/30/2004,12641.38965
3/31/2004,12681.66992
04/01/2004,12676.25
04/02/2004,12731.75977
04/05/2004,null
04/06/2004,12886.96973
04/07/2004,12920.04981
04/08/2004,12909.37012
04/09/2004,null
04/12/2004,null
4/13/2004,13031.80957
4/14/2004,12669.86035
4/15/2004,12479.25977
4/16/2004,12458.37988
4/19/2004,12450
4/20/2004,12394.37012
4/21/2004,12227.29981
4/22/2004,12167.7002
4/23/2004,12383.94043
4/26/2004,12132.67969
4/27/2004,12154.91016
4/28/2004,12165.30957
4/29/2004,12005.58008
4/30/2004,11942.95996
05/03/2004,11950.62012
05/04/2004,12098.29981
05/05/2004,11950.45996
05/06/2004,12010.30957
05/07/2004,11910.75977
05/10/2004,11485.5
05/11/2004,11508.08984
05/12/2004,11528.17969
5/13/2004,11396.94043
5/14/2004,11276.86035
5/17/2004,10967.65039
5/18/2004,11072.38965
5/19/2004,11469.41016
5/20/2004,11339.62012
5/21/2004,11576.00977
5/24/2004,11662.96973
5/25/2004,11692.55957
5/26/2004,null
5/27/2004,11983.90039
5/28/2004,12116.87012
5/31/2004,12198.24023
06/01/2004,12105.54981
06/02/2004,12201.75
06/03/2004,11929.92969
06/04/2004,12022.63965
06/07/2004,12326.84961
06/08/2004,12344.16016
06/09/2004,12339.94043
06/10/2004,12422.87012
06/11/2004,12396.38965
6/14/2004,12076.57031
6/15/2004,12050.69043
6/16/2004,12161.78027
6/17/2004,12082.86035
6/18/2004,11855.54981
6/21/2004,11845.58984
6/22/2004,null
6/23/2004,11849.76953
6/24/2004,12163.67969
6/25/2004,12185.51953
6/28/2004,12194.59961
6/29/2004,12116.29981
6/30/2004,12285.75
07/01/2004,null
07/02/2004,12220.12988
07/05/2004,12252.11035
07/06/2004,12284.08008
07/07/2004,12320.25977
07/08/2004,12119.75
07/09/2004,12202.25977
07/12/2004,12191.00977
7/13/2004,12078.33008
7/14/2004,11932.83008
7/15/2004,11939.41016
7/16/2004,12059.2002
7/19/2004,12166.9502
7/20/2004,12123.62988
7/21/2004,12395.11035
7/22/2004,12320.20996
7/23/2004,12352.99023
7/26/2004,12319.83008
7/27/2004,12301.32031
7/28/2004,12320.26953
7/29/2004,12183.09961
7/30/2004,12238.03027
08/02/2004,12201.38965
08/03/2004,12357.12012
08/04/2004,12280.25977
08/05/2004,12491.91992
08/06/2004,12478.67969
08/09/2004,12467.41016
08/10/2004,12408.04004
08/11/2004,12343.12988
08/12/2004,12413.42969
8/13/2004,12359.83008
8/16/2004,12219.75
8/17/2004,12256.12012
8/18/2004,12228.54004
8/19/2004,12396.66992
8/20/2004,12376.90039
8/23/2004,12431.76953
8/24/2004,12646.49023
8/25/2004,12793.03027
8/26/2004,12784.38965
8/27/2004,12818.41992
8/30/2004,12877.78027
8/31/2004,12850.28027
09/01/2004,13023.87012
09/02/2004,12999.07031
09/03/2004,12948.09961
09/06/2004,13104.33984
09/07/2004,13136.04004
09/08/2004,13049.95996
09/09/2004,12942.2002
09/10/2004,13003.99023
9/13/2004,13139.57031
9/14/2004,13148.05957
9/15/2004,13084.40039
9/16/2004,13209.83984
9/17/2004,13224.92969
9/20/2004,13221.33008
9/21/2004,13304.48047
9/22/2004,13272.23047
9/23/2004,13280.42969
9/24/2004,13066.83984
9/27/2004,13021.90039
9/28/2004,12950.79981
9/29/2004,null
9/30/2004,13120.03027
10/01/2004,null
10/04/2004,13359.25
10/05/2004,13331.09961
10/06/2004,13271.57031
10/07/2004,13321.73047
10/08/2004,13241.45996
10/11/2004,13305.12988
10/12/2004,13251.58984
10/13/2004,13171.58008
10/14/2004,13035.37988
10/15/2004,13059.42969
10/18/2004,13034.74023
10/19/2004,13154.54981
10/20/2004,12999.12988
10/21/2004,13015.2002
10/22/2004,null
10/25/2004,12818.09961
10/26/2004,12852.34961
10/27/2004,12838.70996
10/28/2004,13113.15039
10/29/2004,13054.66016
11/01/2004,13094.25
11/02/2004,13308.74023
11/03/2004,13397.66992
11/04/2004,13369.08984
11/05/2004,13494.9502
11/08/2004,13561.49023
11/09/2004,13516.66992
11/10/2004,13672.37012
11/11/2004,13624.50977
11/12/2004,13784.45996
11/15/2004,13932.21973
11/16/2004,13746.08008
11/17/2004,13824.98047
11/18/2004,13799.82031
11/19/2004,13787.67969
11/22/2004,13800.59961
11/23/2004,14023.29004
11/24/2004,13997.01953
11/25/2004,13926.61035
11/26/2004,13895.03027
11/29/2004,14066.91016
11/30/2004,14060.04981
12/01/2004,14162.79981
12/02/2004,14261.79004
12/03/2004,14211.83984
12/06/2004,14256.86035
12/07/2004,14235.78027
12/08/2004,14022.32031
12/09/2004,14008.82031
12/10/2004,13901.80957
12/13/2004,13886.16016
12/14/2004,14043.51953
12/15/2004,14078.54004
12/16/2004,14024.62988
12/17/2004,13992.44043
12/20/2004,14214.04004
12/21/2004,14180.79004
12/22/2004,14151.08008
12/23/2004,14235.29981
12/24/2004,14194.90039
12/27/2004,null
12/28/2004,14196.9502
12/29/2004,14266.37988
12/30/2004,14163.54981
12/31/2004,14230.13965
01/03/2005,14237.41992
01/04/2005,14045.90039
01/05/2005,13764.36035
01/06/2005,13712.04004
01/07/2005,13574.86035
01/10/2005,13531.38965
01/11/2005,13509.25
01/12/2005,13565.30957
1/13/2005,13573.28027
1/14/2005,13494.78027
1/17/2005,13621.65039
1/18/2005,13604.21973
1/19/2005,13678.62988
1/20/2005,13543.58984
1/21/2005,13481.01953
1/24/2005,13386.99023
1/25/2005,13584.05957
1/26/2005,13623.67969
1/27/2005,13628.91016
1/28/2005,13650.05957
1/31/2005,13721.69043
02/01/2005,13578.25977
02/02/2005,13555.79981
02/03/2005,13515.33008
02/04/2005,13585.16992
02/07/2005,13795
02/08/2005,13845.62988
2/14/2005,14017.23047
2/15/2005,13995.83008
2/16/2005,14015.49023
2/17/2005,13967.82031
2/18/2005,14087.87012
2/21/2005,14111.65039
2/22/2005,14090.51953
2/23/2005,13957.94043
2/24/2005,14060.91016
2/25/2005,14157.08984
2/28/2005,14195.34961
03/01/2005,14061.15039
03/02/2005,13850.78027
03/03/2005,13892.37012
03/04/2005,13730.78027
03/07/2005,13771.9502
03/08/2005,13881.70996
03/09/2005,13941.46973
03/10/2005,13856.01953
03/11/2005,13890.92969
3/14/2005,13906.84961
3/15/2005,13816.75
3/16/2005,13832.51953
3/17/2005,13817.99023
3/18/2005,13828.37012
3/21/2005,13834.34961
3/22/2005,13776.46973
3/23/2005,13603.61035
3/24/2005,13597.09961
3/29/2005,13411.87988
3/30/2005,13425.75
3/31/2005,13516.87988
04/01/2005,13491.34961
04/04/2005,13513.41016
04/06/2005,13562.25977
04/07/2005,13602.34961
04/08/2005,13666.71973
04/11/2005,13659.92969
04/12/2005,13658.04981
4/13/2005,13799.62012
4/14/2005,13772.40039
4/15/2005,13638.75
4/18/2005,13355.23047
4/19/2005,13444.08984
4/20/2005,13501.62988
4/21/2005,13597.30957
4/22/2005,13693.54981
4/25/2005,13750.23047
4/26/2005,13859.58008
4/27/2005,13839.63965
4/28/2005,13909.41992
4/29/2005,13908.96973
05/03/2005,13893.98047
05/04/2005,13945.04981
05/05/2005,14061.7002
05/06/2005,14033.95996
05/09/2005,14085.08984
05/10/2005,14018.37988
05/11/2005,13939.79981
05/12/2005,13968.28027
5/13/2005,13866.80957
5/17/2005,13667.03027
5/18/2005,13627.00977
5/19/2005,13698.92969
5/20/2005,13717.41992
5/23/2005,13699.12988
5/24/2005,13719.32031
5/25/2005,13562.05957
5/26/2005,13569.99023
5/27/2005,13714.78027
5/30/2005,13845.09961
5/31/2005,13867.07031
06/01/2005,13873.07031
06/02/2005,13814.58008
06/03/2005,13818.4502
06/06/2005,13860.54981
06/07/2005,13837.29004
06/08/2005,13898.54981
06/09/2005,13898.30957
06/10/2005,13934.75977
6/13/2005,13952.01953
6/14/2005,13904.80957
6/15/2005,13914.29981
6/16/2005,13833.53027
6/17/2005,13912.03027
6/20/2005,13945.76953
6/21/2005,13979.34961
6/22/2005,14161.01953
6/23/2005,14190.44043
6/24/2005,14230.29004
6/27/2005,14176.04004
6/28/2005,14287.44043
6/29/2005,14277.28027
6/30/2005,14201.05957
07/04/2005,14177.87012
07/05/2005,14124.79981
07/06/2005,14149.92969
07/07/2005,14030.80957
07/08/2005,13964.46973
07/11/2005,14157.24023
07/12/2005,14146.9502
7/13/2005,14307.29981
7/14/2005,14491.54004
7/15/2005,14504.29004
7/18/2005,14567
7/19/2005,14567.74023
7/20/2005,14602.7002
7/21/2005,14620.13965
7/22/2005,14786.45996
7/25/2005,14794.03027
7/26/2005,14769.92969
7/27/2005,14801.86035
7/28/2005,14813.32031
7/29/2005,14880.98047
08/01/2005,14978.87988
08/02/2005,15137.08008
08/03/2005,15118.5
08/04/2005,15111.54004
08/05/2005,15051.32031
08/08/2005,15108.94043
08/09/2005,15047.83984
08/10/2005,15346.41016
08/11/2005,15445.2002
08/12/2005,15450.9502
8/15/2005,15466.05957
8/16/2005,15443.62012
8/17/2005,15449.58008
8/18/2005,15148.08984
8/19/2005,15038.61035
8/22/2005,15218.62988
8/23/2005,14973.88965
8/24/2005,14873.84961
8/25/2005,14889.09961
8/26/2005,14982.88965
8/29/2005,14836.96973
8/30/2005,14922.21973
8/31/2005,14903.54981
09/01/2005,15143.75
09/02/2005,15221.88965
09/05/2005,15227.83008
09/06/2005,15160.78027
09/07/2005,15224.57031
09/08/2005,15166.16992
09/09/2005,15165.76953
09/12/2005,15199.79004
9/13/2005,15070.55957
9/14/2005,15086.62012
9/15/2005,15041.01953
9/16/2005,14983.2002
9/20/2005,15241.86035
9/21/2005,15223.62012
9/22/2005,15179.9502
9/23/2005,15143.96973
9/26/2005,15274.30957
9/27/2005,15189.87988
9/28/2005,15221.45996
9/29/2005,15431.25
9/30/2005,15428.51953
10/03/2005,15394.38965
10/04/2005,15382.20996
10/05/2005,15161.03027
10/06/2005,14839.29981
10/07/2005,14847.79004
10/10/2005,14898.76953
10/12/2005,14575.01953
10/13/2005,14621.83008
10/14/2005,14485.87988
10/17/2005,14541.34961
10/18/2005,14597.40039
10/19/2005,14372.75977
10/20/2005,14408.94043
10/21/2005,14487.84961
10/24/2005,14402.34961
10/25/2005,14424.87988
10/26/2005,14458.13965
10/27/2005,14381.05957
10/28/2005,14215.83008
10/31/2005,14386.37012
11/01/2005,14572.25977
11/02/2005,14597.48047
11/03/2005,14601.58984
11/04/2005,14585.79004
11/07/2005,14365.79004
11/08/2005,14403.2002
11/09/2005,14597.54981
11/10/2005,14633.33008
11/11/2005,14740.59961
11/14/2005,14629.49023
11/15/2005,14627.41016
11/16/2005,14650.54004
11/17/2005,14787.98047
11/18/2005,14883.32031
11/21/2005,14885.57031
11/22/2005,14885.65039
11/23/2005,15062.34961
11/24/2005,15084.38965
11/25/2005,15081.46973
11/28/2005,15100
11/29/2005,15028.75977
11/30/2005,14937.13965
12/01/2005,15068.03027
12/02/2005,15200.37988
12/05/2005,15158.82031
12/06/2005,14990.61035
12/07/2005,15134.9502
12/08/2005,14879.16016
12/09/2005,14910.50977
12/12/2005,14984.40039
12/13/2005,14942.62012
12/14/2005,14976.25977
12/15/2005,15059.01953
12/16/2005,15029.80957
12/19/2005,15182.88965
12/20/2005,15169.16992
12/21/2005,15221.41992
12/22/2005,15182.53027
12/23/2005,15183.58008
12/28/2005,15101.54004
12/29/2005,15045.58984
12/30/2005,14876.42969
01/03/2006,14944.76953
01/04/2006,15200.05957
01/05/2006,15271.12988
01/06/2006,15344.44043
01/09/2006,15547.42969
01/10/2006,15569.91016
01/11/2006,15650.87988
01/12/2006,15719.37012
1/13/2006,15787.96973
1/16/2006,15777.71973
1/17/2006,15576.2002
1/18/2006,15481.20996
1/19/2006,15670.41992
1/20/2006,15662.08008
1/23/2006,15464.76953
1/24/2006,15530.57031
1/25/2006,15520.38965
1/26/2006,15520.07031
1/27/2006,15753.13965
02/01/2006,15742.29981
02/02/2006,15691.69043
02/03/2006,15429.73047
02/06/2006,15548.05957
02/07/2006,15517.00977
02/08/2006,15373.44043
02/09/2006,15413.42969
02/10/2006,15425.9502
2/13/2006,15312.08984
2/14/2006,15420.32031
2/15/2006,15423.25977
2/16/2006,15450.87988
2/17/2006,15475.69043
2/20/2006,15598.66992
2/21/2006,15627.24023
2/22/2006,15635.71973
2/23/2006,15812.53027
2/24/2006,15856.04981
2/27/2006,15949.88965
2/28/2006,15918.48047
03/01/2006,15818.08984
03/02/2006,15882.4502
03/03/2006,15802
03/06/2006,15811.83008
03/07/2006,15602.36035
03/08/2006,15493.08984
03/09/2006,15510.12988
03/10/2006,15445.04981
3/13/2006,15542.07031
3/14/2006,15519.75977
3/15/2006,15720.36035
3/16/2006,15729.04004
3/17/2006,15801.66016
3/20/2006,15929.9502
3/21/2006,15922.75
3/22/2006,15642.80957
3/23/2006,15771.16992
3/24/2006,15716.45996
3/27/2006,15815.87012
3/28/2006,15856.58008
3/29/2006,15745.11035
3/30/2006,15880.69043
3/31/2006,15805.04004
04/03/2006,16063.75
04/04/2006,16100.08984
04/06/2006,16411.13086
04/07/2006,16471.7793
04/10/2006,16521.58984
04/11/2006,16475.81055
04/12/2006,16310.75977
4/13/2006,16429.44922
4/18/2006,16637.5293
4/19/2006,16830.43945
4/20/2006,16944.33984
4/21/2006,16912.15039
4/24/2006,16705.66992
4/25/2006,16577.76953
4/26/2006,16672.66016
4/27/2006,16742.84961
4/28/2006,16661.30078
05/02/2006,16868.03906
05/03/2006,17026.98047
05/04/2006,17013.92969
05/08/2006,17301.78906
05/09/2006,17133.99023
05/10/2006,17080.58984
05/11/2006,17140.7793
05/12/2006,16901.84961
5/15/2006,16494.83984
5/16/2006,16393.10938
5/17/2006,16615.55078
5/18/2006,16266.51953
5/19/2006,16313.36035
5/22/2006,15805.51953
5/23/2006,15864.55957
5/24/2006,15822.63965
5/25/2006,15696.88965
5/26/2006,15895.09961
5/29/2006,15963.76953
5/30/2006,15857.88965
06/01/2006,15645.26953
06/02/2006,15912.70996
06/05/2006,16016.23047
06/06/2006,15973.11035
06/07/2006,15816.54981
06/08/2006,15450.11035
06/09/2006,15628.69043
06/12/2006,15621.44043
6/13/2006,15234.41992
6/14/2006,15247.91992
6/15/2006,15435.08008
6/16/2006,15842.65039
6/19/2006,15768.86035
6/20/2006,15608.96973
6/21/2006,15659.36035
6/22/2006,15826.7002
6/23/2006,15808.80957
6/26/2006,15804.80957
6/27/2006,15774.7002
6/28/2006,15742.66016
6/29/2006,15865.21973
6/30/2006,16267.62012
07/03/2006,16326.66016
07/04/2006,16368.98047
07/05/2006,16267.17969
07/06/2006,16440.99023
07/07/2006,16459.7793
07/10/2006,16603.81055
07/11/2006,16490.13086
07/12/2006,16522.21094
7/13/2006,16305.48047
7/14/2006,16135.70996
7/17/2006,16064.82031
7/18/2006,16043.94043
7/19/2006,16097.54004
7/20/2006,16472.61914
7/21/2006,16464.17969
7/24/2006,16480.58984
7/25/2006,16583.85938
7/26/2006,16617.24023
7/27/2006,16916.76953
7/28/2006,16955.03906
7/31/2006,16971.33984
08/01/2006,16911.36914
08/02/2006,17032.75
08/03/2006,17048.41992
08/04/2006,16887.80078
08/07/2006,16953.55078
08/08/2006,17048.19922
08/09/2006,17346.58008
08/10/2006,17222.14063
08/11/2006,17249.94922
8/14/2006,17290.00977
8/15/2006,17274.07031
8/16/2006,17451.0293
8/17/2006,17373.05078
8/18/2006,17330.69922
8/21/2006,17007.88086
8/22/2006,17149.75
8/23/2006,17088.39063
8/24/2006,16883.03906
8/25/2006,16955.44922
8/28/2006,16922.28906
8/29/2006,17083.2793
8/30/2006,17284.71094
8/31/2006,17392.26953
09/01/2006,17423.7207
09/04/2006,17513.88086
09/05/2006,17438.80078
09/06/2006,17258.50977
09/07/2006,17096.43945
09/08/2006,17145.75977
09/11/2006,16948.58984
09/12/2006,17075.40039
9/13/2006,17210.03906
9/14/2006,17183.44922
9/15/2006,17237.65039
9/18/2006,17387.21094
9/19/2006,17346.69922
9/20/2006,17512.96094
9/21/2006,17619.9707
9/22/2006,17600.65039
9/25/2006,17546.03906
9/26/2006,17308.08008
9/27/2006,17521.50977
9/28/2006,17530.57031
9/29/2006,17543.05078
10/03/2006,17606.5293
10/04/2006,17629.21094
10/05/2006,17907.66992
10/06/2006,17903.39063
10/09/2006,17675.24023
10/10/2006,17823.69922
10/11/2006,17862.78906
10/12/2006,17873.08984
10/13/2006,17988.85938
10/16/2006,18010.19922
10/17/2006,18014.83984
10/18/2006,18048.08984
10/19/2006,17986.9707
10/20/2006,18113.55078
10/23/2006,18089.84961
10/24/2006,18153.41016
10/25/2006,18157.93945
10/26/2006,18353.74023
10/27/2006,18297.55078
10/31/2006,18324.34961
11/01/2006,18453.65039
11/02/2006,18714.7793
11/03/2006,18749.68945
11/06/2006,18936.55078
11/07/2006,18939.31055
11/08/2006,18811.24023
11/09/2006,18952.85938
11/10/2006,18891.14063
11/13/2006,18868.53906
11/14/2006,18878.41992
11/15/2006,19093
11/16/2006,19154.07031
11/17/2006,19182.71094
11/20/2006,18954.63086
11/21/2006,19008.30078
11/22/2006,19250.78906
11/23/2006,19265.32031
11/24/2006,19260.30078
11/27/2006,19204.00977
11/28/2006,18639.5293
11/29/2006,18780.92969
11/30/2006,18960.48047
12/01/2006,18690.82031
12/04/2006,18702.73047
12/05/2006,18944.18945
12/06/2006,19026.35938
12/07/2006,18842.99023
12/08/2006,18739.99023
12/11/2006,18924.66016
12/12/2006,18907.16992
12/13/2006,18718.18945
12/14/2006,18919.40039
12/15/2006,19110.65039
12/18/2006,19192.91016
12/19/2006,18964.55078
12/20/2006,19240.11914
12/21/2006,19222.83984
12/22/2006,19320.51953
12/27/2006,19725.73047
12/28/2006,20001.91016
12/29/2006,19964.7207
01/02/2007,20310.17969
01/03/2007,20413.39063
01/04/2007,20025.58008
01/05/2007,20211.2793
01/08/2007,20029.66016
01/09/2007,19898.08008
01/10/2007,19568.33984
01/11/2007,19385.36914
01/12/2007,19613.41016
1/15/2007,20068.56055
1/16/2007,20027.94922
1/17/2007,20064.57031
1/18/2007,20277.50977
1/19/2007,20327.7207
1/22/2007,20772.2207
1/23/2007,20769.69922
1/24/2007,20821.05078
1/25/2007,20669.83008
1/26/2007,20281.13086
1/29/2007,20236.67969
1/30/2007,20460.46094
1/31/2007,20106.41992
02/01/2007,20430.16016
02/02/2007,20563.67969
02/05/2007,20455.61914
02/06/2007,20655.19922
02/07/2007,20679.68945
02/08/2007,20735.05078
02/09/2007,20677.66016
02/12/2007,20593.41016
2/13/2007,20132.25
2/14/2007,20209.91016
2/15/2007,20538.41992
2/16/2007,20567.91016
2/21/2007,20651.41992
2/22/2007,20809.23047
2/23/2007,20711.65039
2/26/2007,20507.94922
2/27/2007,20147.86914
2/28/2007,19651.50977
03/01/2007,19346.59961
03/02/2007,19442.00977
03/05/2007,18664.88086
03/06/2007,19058.56055
03/07/2007,18918.64063
03/08/2007,19175.16992
03/09/2007,19134.88086
03/12/2007,19442.41992
3/13/2007,19333.14063
3/14/2007,18836.92969
3/15/2007,18969.43945
3/16/2007,18953.5
3/19/2007,19266.74023
3/20/2007,19356.90039
3/21/2007,19516.41016
3/22/2007,19690.25
3/23/2007,19692.64063
3/26/2007,19765.84961
3/27/2007,19706.78906
3/28/2007,19553.86914
3/29/2007,19821.7793
3/30/2007,19800.92969
04/02/2007,19809.69922
04/03/2007,20002.69922
04/04/2007,20209.71094
04/10/2007,20347.86914
04/11/2007,20449.42969
04/12/2007,20380.21094
4/13/2007,20340.9707
4/16/2007,20757.5293
4/17/2007,20788.60938
4/18/2007,20777.08984
4/19/2007,20299.71094
4/20/2007,20566.58984
4/23/2007,20556.57031
4/24/2007,20572.80078
4/25/2007,20536.7793
4/26/2007,20667.28906
4/27/2007,20526.5
4/30/2007,20318.98047
05/02/2007,20388.49023
05/03/2007,20681.58008
05/04/2007,20841.08008
05/07/2007,20896.64063
05/08/2007,20706.34961
05/09/2007,20844.7793
05/10/2007,20746.26953
05/11/2007,20468.21094
5/14/2007,20979.24023
5/15/2007,20868.15039
5/16/2007,20937.25977
5/17/2007,20994.60938
5/18/2007,20904.83984
5/21/2007,20927.75
5/22/2007,20843.91992
5/23/2007,20798.9707
5/25/2007,20520.66016
5/28/2007,20529.75977
5/29/2007,20469.58984
5/30/2007,20293.75977
5/31/2007,20634.4707
06/01/2007,20602.86914
06/04/2007,20729.58984
06/05/2007,20842.15039
06/06/2007,20818.60938
06/07/2007,20800.16016
06/08/2007,20509.15039
06/11/2007,20615.49023
06/12/2007,20636.39063
6/13/2007,20578.75
6/14/2007,20867.25977
6/15/2007,21017.05078
6/18/2007,21582.89063
6/20/2007,21684.66992
6/21/2007,21954.66992
6/22/2007,21999.91016
6/25/2007,21822.34961
6/26/2007,21803.57031
6/27/2007,21705.56055
6/28/2007,21938.2207
6/29/2007,21772.73047
07/03/2007,22151.14063
07/04/2007,22218.55078
07/05/2007,22252.99023
07/06/2007,22531.74023
07/09/2007,22817.42969
07/10/2007,22885.83984
07/11/2007,22607.01953
07/12/2007,22809.01953
7/13/2007,23099.28906
7/16/2007,22953.93945
7/17/2007,23057.30078
7/18/2007,22841.91992
7/19/2007,23016.19922
7/20/2007,23291.90039
7/23/2007,23365.56055
7/24/2007,23472.88086
7/25/2007,23362.17969
7/26/2007,23211.68945
7/27/2007,22570.41016
7/30/2007,22739.90039
7/31/2007,23184.93945
08/01/2007,22455.35938
08/02/2007,22443.25
08/03/2007,22538.43945
08/06/2007,21936.73047
08/07/2007,21907.99023
08/08/2007,22536.66992
08/09/2007,22439.35938
08/10/2007,21792.71094
8/13/2007,21891.09961
8/14/2007,22007.32031
8/15/2007,21375.7207
8/16/2007,20672.39063
8/17/2007,20387.13086
8/20/2007,21595.63086
8/21/2007,21729.34961
8/22/2007,22346.88086
8/23/2007,22966.9707
8/24/2007,22921.89063
8/27/2007,23577.73047
8/28/2007,23363.75977
8/29/2007,23020.59961
8/30/2007,23484.53906
8/31/2007,23984.14063
09/03/2007,23904.08984
09/04/2007,23886.07031
09/05/2007,24069.16992
09/06/2007,24050.40039
09/07/2007,23982.60938
09/10/2007,23999.69922
09/11/2007,23952.24023
09/12/2007,24310.14063
9/13/2007,24537.01953
9/14/2007,24898.10938
9/17/2007,24599.33984
9/18/2007,24576.84961
9/19/2007,25554.64063
9/20/2007,25701.13086
9/21/2007,25843.7793
9/24/2007,26551.93945
9/25/2007,26430.28906
9/27/2007,27065.15039
9/28/2007,27142.4707
10/02/2007,28199.75
10/03/2007,27479.93945
10/04/2007,26973.98047
10/05/2007,27831.51953
10/08/2007,27770.28906
10/09/2007,28228.03906
10/10/2007,28569.33008
10/11/2007,29133.01953
10/12/2007,28838.36914
10/15/2007,29540.7793
10/16/2007,28954.55078
10/17/2007,29298.71094
10/18/2007,29465.05078
10/22/2007,28373.63086
10/23/2007,29376.85938
10/24/2007,29333.5293
10/25/2007,29854.49023
10/26/2007,30405.2207
10/29/2007,31586.90039
10/30/2007,31638.2207
10/31/2007,31352.58008
11/01/2007,31492.88086
11/02/2007,30468.33984
11/05/2007,28942.32031
11/06/2007,29438.13086
11/07/2007,29708.92969
11/08/2007,28760.2207
11/09/2007,28783.41016
11/12/2007,27665.73047
11/13/2007,27803.34961
11/14/2007,29166.00977
11/15/2007,28751.21094
11/16/2007,27614.42969
11/19/2007,27460.16992
11/20/2007,27771.21094
11/21/2007,26618.18945
11/22/2007,26004.91992
11/23/2007,26541.08984
11/26/2007,27626.61914
11/27/2007,27210.21094
11/28/2007,27371.24023
11/29/2007,28482.53906
11/30/2007,28643.60938
12/03/2007,28658.41992
12/04/2007,28879.58984
12/05/2007,29345.44922
12/06/2007,29558.91992
12/07/2007,28842.4707
12/10/2007,28501.09961
12/11/2007,29226.83984
12/12/2007,28521.06055
12/13/2007,27744.44922
12/14/2007,27563.64063
12/17/2007,26596.58008
12/18/2007,26732.86914
12/19/2007,27029.25977
12/20/2007,27017.08984
12/21/2007,27626.91992
12/24/2007,28128.80078
12/27/2007,27842.92969
12/28/2007,27370.59961
12/31/2007,27812.65039
01/02/2008,27560.51953
01/03/2008,26887.2793
01/04/2008,27519.68945
01/07/2008,27179.49023
01/08/2008,27112.90039
01/09/2008,27615.84961
01/10/2008,27230.85938
01/11/2008,26867.00977
1/14/2008,26468.13086
1/15/2008,25837.7793
1/16/2008,24450.84961
1/17/2008,25114.98047
1/18/2008,25201.86914
1/21/2008,23818.85938
1/22/2008,21757.63086
1/23/2008,24090.16992
1/24/2008,23539.26953
1/25/2008,25122.36914
1/28/2008,24053.60938
1/29/2008,24291.80078
1/30/2008,23653.68945
1/31/2008,23455.74023
02/01/2008,24123.58008
02/04/2008,25032.08008
02/05/2008,24808.69922
02/06/2008,23469.46094
02/11/2008,22616.10938
02/12/2008,22921.66992
2/13/2008,23169.55078
2/14/2008,24021.67969
2/15/2008,24148.42969
2/18/2008,23759.25
2/19/2008,24123.16992
2/20/2008,23590.58008
2/21/2008,23623
2/22/2008,23305.03906
2/25/2008,23269.14063
2/26/2008,23714.75
2/27/2008,24483.83984
2/28/2008,24591.68945
2/29/2008,24331.66992
03/03/2008,23584.9707
03/04/2008,23119.86914
03/05/2008,23114.33984
03/06/2008,23342.73047
03/07/2008,22501.33008
03/10/2008,22705.05078
03/11/2008,22995.34961
03/12/2008,23422.75977
3/13/2008,22301.64063
3/14/2008,22237.10938
3/17/2008,21084.60938
3/18/2008,21384.60938
3/19/2008,21866.93945
3/20/2008,21108.2207
3/25/2008,22464.51953
3/26/2008,22617.00977
3/27/2008,22664.2207
3/28/2008,23285.94922
3/31/2008,22849.19922
04/01/2008,23137.46094
04/02/2008,23872.42969
04/03/2008,24264.63086
04/07/2008,24578.75977
04/08/2008,24311.68945
04/09/2008,23984.57031
04/10/2008,24187.09961
04/11/2008,24667.78906
4/14/2008,23811.19922
4/15/2008,23901.33008
4/16/2008,23878.34961
4/17/2008,24258.96094
4/18/2008,24197.7793
4/21/2008,24721.66992
4/22/2008,24939.15039
4/23/2008,25289.24023
4/24/2008,25680.7793
4/25/2008,25516.7793
4/28/2008,25666.28906
4/29/2008,25914.15039
4/30/2008,25755.34961
05/02/2008,26241.01953
05/05/2008,26183.94922
05/06/2008,26262.13086
05/07/2008,25610.21094
05/08/2008,25449.78906
05/09/2008,25063.16992
5/13/2008,25552.76953
5/14/2008,25533.48047
5/15/2008,25513.71094
5/16/2008,25618.85938
5/19/2008,25742.23047
5/20/2008,25169.46094
5/21/2008,25460.28906
5/22/2008,25043.11914
5/23/2008,24714.07031
5/26/2008,24127.31055
5/27/2008,24282.03906
5/28/2008,24249.50977
5/29/2008,24383.99023
5/30/2008,24533.11914
06/02/2008,24831.35938
06/03/2008,24375.75977
06/04/2008,24123.25
06/05/2008,24255.28906
06/06/2008,24402.17969
06/10/2008,23375.51953
06/11/2008,23327.59961
06/12/2008,23023.85938
6/13/2008,22592.30078
6/16/2008,23029.68945
6/17/2008,23057.99023
6/18/2008,23325.80078
6/19/2008,22797.60938
6/20/2008,22745.59961
6/23/2008,22714.96094
6/24/2008,22456.01953
6/25/2008,22635.16016
6/26/2008,22455.66992
6/27/2008,22042.34961
6/30/2008,22102.00977
07/02/2008,21704.44922
07/03/2008,21242.7793
07/04/2008,21423.82031
07/07/2008,21913.06055
07/08/2008,21220.81055
07/09/2008,21805.81055
07/10/2008,21821.7793
07/11/2008,22184.55078
7/14/2008,22014.46094
7/15/2008,21174.76953
7/16/2008,21223.5
7/17/2008,21734.7207
7/18/2008,21874.18945
7/21/2008,22532.90039
